TREE	ALN	ALNLEN	mean_BSS	median_BSS	evoRate
43705at147550.cds.clipkit.FT.tre	43705at147550.cds.clipkit	3015	0.8292	0.8292	0.0854
42989at147550.cds.clipkit.FT.tre	42989at147550.cds.clipkit	4170	0.9084	0.9084	0.0845
42564at147550.cds.clipkit.FT.tre	42564at147550.cds.clipkit	7155	0.8973	0.8973	0.2417
42796at147550.cds.clipkit.FT.tre	42796at147550.cds.clipkit	3657	0.8597	0.8597	0.0514
41906at147550.cds.clipkit.FT.tre	41906at147550.cds.clipkit	2406	0.8577	0.8577	0.0392
42006at147550.cds.clipkit.FT.tre	42006at147550.cds.clipkit	4899	0.8541	0.8541	0.0803
42496at147550.cds.clipkit.FT.tre	42496at147550.cds.clipkit	3132	0.8203	0.8203	0.0588
42481at147550.cds.clipkit.FT.tre	42481at147550.cds.clipkit	1842	0.8343	0.8343	0.0336
42153at147550.cds.clipkit.FT.tre	42153at147550.cds.clipkit	3963	0.8384	0.8384	0.0478
43308at147550.cds.clipkit.FT.tre	43308at147550.cds.clipkit	2892	0.8184	0.8184	0.0339
42808at147550.cds.clipkit.FT.tre	42808at147550.cds.clipkit	5064	0.8486	0.8486	0.11
42590at147550.cds.clipkit.FT.tre	42590at147550.cds.clipkit	2382	0.8601	0.8601	0.0345
42592at147550.cds.clipkit.FT.tre	42592at147550.cds.clipkit	5334	0.8466	0.8466	0.0448
42018at147550.cds.clipkit.FT.tre	42018at147550.cds.clipkit	3522	0.8704	0.8704	0.0576
43445at147550.cds.clipkit.FT.tre	43445at147550.cds.clipkit	3615	0.7871	0.7871	0.0348
43687at147550.cds.clipkit.FT.tre	43687at147550.cds.clipkit	4557	0.859	0.859	0.0552
43942at147550.cds.clipkit.FT.tre	43942at147550.cds.clipkit	3156	0.8103	0.8103	0.0535
43722at147550.cds.clipkit.FT.tre	43722at147550.cds.clipkit	3762	0.8245	0.8245	0.0321
42536at147550.cds.clipkit.FT.tre	42536at147550.cds.clipkit	5691	0.8848	0.8848	0.0565
43917at147550.cds.clipkit.FT.tre	43917at147550.cds.clipkit	2025	0.8339	0.8339	0.056
42523at147550.cds.clipkit.FT.tre	42523at147550.cds.clipkit	5202	0.8499	0.8499	0.0972
42258at147550.cds.clipkit.FT.tre	42258at147550.cds.clipkit	3948	0.8767	0.8767	0.048
42599at147550.cds.clipkit.FT.tre	42599at147550.cds.clipkit	3339	0.8704	0.8704	0.1692
43334at147550.cds.clipkit.FT.tre	43334at147550.cds.clipkit	3456	0.8493	0.8493	0.0453
42784at147550.cds.clipkit.FT.tre	42784at147550.cds.clipkit	6426	0.8495	0.8495	0.0758
42341at147550.cds.clipkit.FT.tre	42341at147550.cds.clipkit	3735	0.8552	0.8552	0.043
42842at147550.cds.clipkit.FT.tre	42842at147550.cds.clipkit	1578	0.8186	0.8186	0.0604
43976at147550.cds.clipkit.FT.tre	43976at147550.cds.clipkit	3006	0.8571	0.8571	0.0452
43314at147550.cds.clipkit.FT.tre	43314at147550.cds.clipkit	4602	0.8531	0.8531	0.0403
42882at147550.cds.clipkit.FT.tre	42882at147550.cds.clipkit	4338	0.8812	0.8812	0.0858
44104at147550.cds.clipkit.FT.tre	44104at147550.cds.clipkit	5394	0.8474	0.8474	0.0563
42789at147550.cds.clipkit.FT.tre	42789at147550.cds.clipkit	2046	0.8537	0.8537	0.0576
43848at147550.cds.clipkit.FT.tre	43848at147550.cds.clipkit	3237	0.8708	0.8708	0.0615
43397at147550.cds.clipkit.FT.tre	43397at147550.cds.clipkit	2982	0.8402	0.8402	0.0465
43688at147550.cds.clipkit.FT.tre	43688at147550.cds.clipkit	4167	0.878	0.878	0.1355
4284at147550.cds.clipkit.FT.tre	4284at147550.cds.clipkit	5748	0.9082	0.9082	0.0635
44265at147550.cds.clipkit.FT.tre	44265at147550.cds.clipkit	1923	0.8244	0.8244	0.0471
43396at147550.cds.clipkit.FT.tre	43396at147550.cds.clipkit	3066	0.8332	0.8332	0.0521
4303at147550.cds.clipkit.FT.tre	4303at147550.cds.clipkit	8913	0.9052	0.9052	0.0592
42658at147550.cds.clipkit.FT.tre	42658at147550.cds.clipkit	2667	0.8336	0.8336	0.0978
44124at147550.cds.clipkit.FT.tre	44124at147550.cds.clipkit	1992	0.8513	0.8513	0.0921
44060at147550.cds.clipkit.FT.tre	44060at147550.cds.clipkit	4866	0.8214	0.8214	0.0395
43579at147550.cds.clipkit.FT.tre	43579at147550.cds.clipkit	3225	0.8706	0.8706	0.1725
44109at147550.cds.clipkit.FT.tre	44109at147550.cds.clipkit	2211	0.8303	0.8303	0.0422
43834at147550.cds.clipkit.FT.tre	43834at147550.cds.clipkit	5076	0.8395	0.8395	0.0598
43333at147550.cds.clipkit.FT.tre	43333at147550.cds.clipkit	3942	0.8616	0.8616	0.1306
43856at147550.cds.clipkit.FT.tre	43856at147550.cds.clipkit	2079	0.8538	0.8538	0.0515
43412at147550.cds.clipkit.FT.tre	43412at147550.cds.clipkit	3042	0.8999	0.8999	0.0552
44162at147550.cds.clipkit.FT.tre	44162at147550.cds.clipkit	3306	0.8114	0.8114	0.0351
44332at147550.cds.clipkit.FT.tre	44332at147550.cds.clipkit	4590	0.8532	0.8532	0.0459
43234at147550.cds.clipkit.FT.tre	43234at147550.cds.clipkit	3531	0.8751	0.8751	0.0641
44343at147550.cds.clipkit.FT.tre	44343at147550.cds.clipkit	4488	0.7353	0.7353	0.0097
44580at147550.cds.clipkit.FT.tre	44580at147550.cds.clipkit	2943	0.8619	0.8619	0.0557
44359at147550.cds.clipkit.FT.tre	44359at147550.cds.clipkit	8937	0.8916	0.8916	0.1851
44684at147550.cds.clipkit.FT.tre	44684at147550.cds.clipkit	2112	0.8305	0.8305	0.0473
44775at147550.cds.clipkit.FT.tre	44775at147550.cds.clipkit	5916	0.8592	0.8592	0.1044
44876at147550.cds.clipkit.FT.tre	44876at147550.cds.clipkit	4908	0.8587	0.8587	0.0555
45043at147550.cds.clipkit.FT.tre	45043at147550.cds.clipkit	4290	0.8471	0.8471	0.0515
44800at147550.cds.clipkit.FT.tre	44800at147550.cds.clipkit	4137	0.8547	0.8547	0.0705
45125at147550.cds.clipkit.FT.tre	45125at147550.cds.clipkit	5391	0.8868	0.8868	0.0723
44913at147550.cds.clipkit.FT.tre	44913at147550.cds.clipkit	3378	0.8914	0.8914	0.2139
45201at147550.cds.clipkit.FT.tre	45201at147550.cds.clipkit	2778	0.8475	0.8475	0.0974
45240at147550.cds.clipkit.FT.tre	45240at147550.cds.clipkit	1542	0.8075	0.8075	0.0448
45292at147550.cds.clipkit.FT.tre	45292at147550.cds.clipkit	2571	0.847	0.847	0.0668
45626at147550.cds.clipkit.FT.tre	45626at147550.cds.clipkit	3063	0.829	0.829	0.0604
45178at147550.cds.clipkit.FT.tre	45178at147550.cds.clipkit	3642	0.8485	0.8485	0.0444
45200at147550.cds.clipkit.FT.tre	45200at147550.cds.clipkit	4893	0.858	0.858	0.1396
45640at147550.cds.clipkit.FT.tre	45640at147550.cds.clipkit	4548	0.8466	0.8466	0.0575
45068at147550.cds.clipkit.FT.tre	45068at147550.cds.clipkit	10809	0.9017	0.9017	0.0917
45295at147550.cds.clipkit.FT.tre	45295at147550.cds.clipkit	4287	0.8508	0.8508	0.0415
45905at147550.cds.clipkit.FT.tre	45905at147550.cds.clipkit	4158	0.854	0.854	0.0462
4496at147550.cds.clipkit.FT.tre	4496at147550.cds.clipkit	7509	0.885	0.885	0.083
45682at147550.cds.clipkit.FT.tre	45682at147550.cds.clipkit	2724	0.7966	0.7966	0.035
46070at147550.cds.clipkit.FT.tre	46070at147550.cds.clipkit	4326	0.8627	0.8627	0.0461
45764at147550.cds.clipkit.FT.tre	45764at147550.cds.clipkit	1803	0.7578	0.7578	0.0493
4502at147550.cds.clipkit.FT.tre	4502at147550.cds.clipkit	8427	0.9139	0.9139	0.2802
45628at147550.cds.clipkit.FT.tre	45628at147550.cds.clipkit	2127	0.8136	0.8136	0.0402
45677at147550.cds.clipkit.FT.tre	45677at147550.cds.clipkit	5745	0.9202	0.9202	0.0953
4525at147550.cds.clipkit.FT.tre	4525at147550.cds.clipkit	10287	0.874	0.874	0.0419
45494at147550.cds.clipkit.FT.tre	45494at147550.cds.clipkit	8466	0.9019	0.9019	0.0568
47435at147550.cds.clipkit.FT.tre	47435at147550.cds.clipkit	4464	0.8614	0.8614	0.043
46432at147550.cds.clipkit.FT.tre	46432at147550.cds.clipkit	6054	0.8553	0.8553	0.0575
45808at147550.cds.clipkit.FT.tre	45808at147550.cds.clipkit	4269	0.8726	0.8726	0.0987
46251at147550.cds.clipkit.FT.tre	46251at147550.cds.clipkit	3624	0.8698	0.8698	0.1044
45405at147550.cds.clipkit.FT.tre	45405at147550.cds.clipkit	5055	0.8326	0.8326	0.1211
46092at147550.cds.clipkit.FT.tre	46092at147550.cds.clipkit	5475	0.8674	0.8674	0.1085
45369at147550.cds.clipkit.FT.tre	45369at147550.cds.clipkit	1899	0.8524	0.8524	0.0537
45760at147550.cds.clipkit.FT.tre	45760at147550.cds.clipkit	2022	0.7915	0.7915	0.0197
46785at147550.cds.clipkit.FT.tre	46785at147550.cds.clipkit	1770	0.8448	0.8448	0.0463
46968at147550.cds.clipkit.FT.tre	46968at147550.cds.clipkit	6582	0.8696	0.8696	0.0755
45693at147550.cds.clipkit.FT.tre	45693at147550.cds.clipkit	1581	0.8338	0.8338	0.0561
45885at147550.cds.clipkit.FT.tre	45885at147550.cds.clipkit	2397	0.8251	0.8251	0.0447
46554at147550.cds.clipkit.FT.tre	46554at147550.cds.clipkit	6645	0.8772	0.8772	0.1158
4582at147550.cds.clipkit.FT.tre	4582at147550.cds.clipkit	9132	0.907	0.907	0.0813
46128at147550.cds.clipkit.FT.tre	46128at147550.cds.clipkit	2109	0.8317	0.8317	0.0533
45896at147550.cds.clipkit.FT.tre	45896at147550.cds.clipkit	2457	0.8603	0.8603	0.038
47380at147550.cds.clipkit.FT.tre	47380at147550.cds.clipkit	4056	0.8542	0.8542	0.1009
45119at147550.cds.clipkit.FT.tre	45119at147550.cds.clipkit	4614	0.8722	0.8722	0.0626
46204at147550.cds.clipkit.FT.tre	46204at147550.cds.clipkit	2838	0.7871	0.7871	0.0223
46279at147550.cds.clipkit.FT.tre	46279at147550.cds.clipkit	7227	0.8992	0.8992	0.094
46781at147550.cds.clipkit.FT.tre	46781at147550.cds.clipkit	1620	0.8413	0.8413	0.0384
47270at147550.cds.clipkit.FT.tre	47270at147550.cds.clipkit	2892	0.849	0.849	0.1556
46658at147550.cds.clipkit.FT.tre	46658at147550.cds.clipkit	3093	0.7814	0.7814	0.0384
47008at147550.cds.clipkit.FT.tre	47008at147550.cds.clipkit	2028	0.8365	0.8365	0.0717
46004at147550.cds.clipkit.FT.tre	46004at147550.cds.clipkit	3471	0.8514	0.8514	0.082
46255at147550.cds.clipkit.FT.tre	46255at147550.cds.clipkit	2199	0.8081	0.8081	0.088
46657at147550.cds.clipkit.FT.tre	46657at147550.cds.clipkit	8802	0.8513	0.8513	0.0622
46385at147550.cds.clipkit.FT.tre	46385at147550.cds.clipkit	3927	0.8942	0.8942	0.154
46680at147550.cds.clipkit.FT.tre	46680at147550.cds.clipkit	2562	0.8166	0.8166	0.0647
46359at147550.cds.clipkit.FT.tre	46359at147550.cds.clipkit	2976	0.8443	0.8443	0.0644
46186at147550.cds.clipkit.FT.tre	46186at147550.cds.clipkit	2262	0.8628	0.8628	0.1071
47465at147550.cds.clipkit.FT.tre	47465at147550.cds.clipkit	2631	0.8381	0.8381	0.045
47172at147550.cds.clipkit.FT.tre	47172at147550.cds.clipkit	1902	0.8469	0.8469	0.0376
46138at147550.cds.clipkit.FT.tre	46138at147550.cds.clipkit	2361	0.8542	0.8542	0.0652
46019at147550.cds.clipkit.FT.tre	46019at147550.cds.clipkit	4974	0.8631	0.8631	0.1262
47519at147550.cds.clipkit.FT.tre	47519at147550.cds.clipkit	5343	0.7972	0.7972	0.0431
47556at147550.cds.clipkit.FT.tre	47556at147550.cds.clipkit	4407	0.854	0.854	0.144
47569at147550.cds.clipkit.FT.tre	47569at147550.cds.clipkit	7383	0.8655	0.8655	0.0896
47574at147550.cds.clipkit.FT.tre	47574at147550.cds.clipkit	2505	0.8438	0.8438	0.0975
47721at147550.cds.clipkit.FT.tre	47721at147550.cds.clipkit	2832	0.8067	0.8067	0.0358
47743at147550.cds.clipkit.FT.tre	47743at147550.cds.clipkit	2058	0.8489	0.8489	0.0679
47595at147550.cds.clipkit.FT.tre	47595at147550.cds.clipkit	4434	0.8762	0.8762	0.0608
4773at147550.cds.clipkit.FT.tre	4773at147550.cds.clipkit	4920	0.8771	0.8771	0.0498
48101at147550.cds.clipkit.FT.tre	48101at147550.cds.clipkit	4881	0.871	0.871	0.0813
48081at147550.cds.clipkit.FT.tre	48081at147550.cds.clipkit	7137	0.8839	0.8839	0.2057
47815at147550.cds.clipkit.FT.tre	47815at147550.cds.clipkit	6435	0.8709	0.8709	0.3143
48251at147550.cds.clipkit.FT.tre	48251at147550.cds.clipkit	2958	0.8002	0.8002	0.0605
48033at147550.cds.clipkit.FT.tre	48033at147550.cds.clipkit	5115	0.8708	0.8708	0.1439
48411at147550.cds.clipkit.FT.tre	48411at147550.cds.clipkit	5082	0.7853	0.7853	0.0265
48384at147550.cds.clipkit.FT.tre	48384at147550.cds.clipkit	3156	0.8544	0.8544	0.1023
48402at147550.cds.clipkit.FT.tre	48402at147550.cds.clipkit	4071	0.9028	0.9028	0.1632
4794at147550.cds.clipkit.FT.tre	4794at147550.cds.clipkit	7437	0.8981	0.8981	0.1043
48015at147550.cds.clipkit.FT.tre	48015at147550.cds.clipkit	2058	0.7907	0.7907	0.0655
48357at147550.cds.clipkit.FT.tre	48357at147550.cds.clipkit	4284	0.803	0.803	0.0335
4818at147550.cds.clipkit.FT.tre	4818at147550.cds.clipkit	7941	0.9014	0.9014	0.0423
49152at147550.cds.clipkit.FT.tre	49152at147550.cds.clipkit	3012	0.8697	0.8697	0.0926
48437at147550.cds.clipkit.FT.tre	48437at147550.cds.clipkit	2622	0.8105	0.8105	0.0296
48748at147550.cds.clipkit.FT.tre	48748at147550.cds.clipkit	7137	0.897	0.897	0.1157
47886at147550.cds.clipkit.FT.tre	47886at147550.cds.clipkit	2256	0.8157	0.8157	0.0208
48426at147550.cds.clipkit.FT.tre	48426at147550.cds.clipkit	2601	0.8336	0.8336	0.085
48091at147550.cds.clipkit.FT.tre	48091at147550.cds.clipkit	1269	0.811	0.811	0.0304
48633at147550.cds.clipkit.FT.tre	48633at147550.cds.clipkit	4506	0.8536	0.8536	0.0404
48556at147550.cds.clipkit.FT.tre	48556at147550.cds.clipkit	2787	0.856	0.856	0.127
48456at147550.cds.clipkit.FT.tre	48456at147550.cds.clipkit	1668	0.8542	0.8542	0.0455
48600at147550.cds.clipkit.FT.tre	48600at147550.cds.clipkit	11034	0.8555	0.8555	0.048
48607at147550.cds.clipkit.FT.tre	48607at147550.cds.clipkit	7950	0.8628	0.8628	0.0295
48463at147550.cds.clipkit.FT.tre	48463at147550.cds.clipkit	4788	0.8435	0.8435	0.0683
49037at147550.cds.clipkit.FT.tre	49037at147550.cds.clipkit	3978	0.878	0.878	0.1426
48666at147550.cds.clipkit.FT.tre	48666at147550.cds.clipkit	1533	0.8357	0.8357	0.082
48445at147550.cds.clipkit.FT.tre	48445at147550.cds.clipkit	2310	0.8357	0.8357	0.0863
48843at147550.cds.clipkit.FT.tre	48843at147550.cds.clipkit	3294	0.9078	0.9078	0.4226
49627at147550.cds.clipkit.FT.tre	49627at147550.cds.clipkit	1779	0.8145	0.8145	0.0614
49230at147550.cds.clipkit.FT.tre	49230at147550.cds.clipkit	6504	0.8572	0.8572	0.1439
49247at147550.cds.clipkit.FT.tre	49247at147550.cds.clipkit	4365	0.8594	0.8594	0.0835
48624at147550.cds.clipkit.FT.tre	48624at147550.cds.clipkit	3345	0.842	0.842	0.0967
4862at147550.cds.clipkit.FT.tre	4862at147550.cds.clipkit	7854	0.9002	0.9002	0.0541
48597at147550.cds.clipkit.FT.tre	48597at147550.cds.clipkit	2862	0.8792	0.8792	0.0505
49032at147550.cds.clipkit.FT.tre	49032at147550.cds.clipkit	7026	0.8597	0.8597	0.0483
4916at147550.cds.clipkit.FT.tre	4916at147550.cds.clipkit	7197	0.8903	0.8903	0.0844
4927at147550.cds.clipkit.FT.tre	4927at147550.cds.clipkit	11352	0.9171	0.9171	0.1272
49614at147550.cds.clipkit.FT.tre	49614at147550.cds.clipkit	1716	0.8244	0.8244	0.0367
4901at147550.cds.clipkit.FT.tre	4901at147550.cds.clipkit	5718	0.8703	0.8703	0.0895
49213at147550.cds.clipkit.FT.tre	49213at147550.cds.clipkit	1947	0.7941	0.7941	0.0522
48929at147550.cds.clipkit.FT.tre	48929at147550.cds.clipkit	4191	0.8627	0.8627	0.0536
49250at147550.cds.clipkit.FT.tre	49250at147550.cds.clipkit	9846	0.9097	0.9097	0.0648
49753at147550.cds.clipkit.FT.tre	49753at147550.cds.clipkit	1278	0.8283	0.8283	0.0338
48743at147550.cds.clipkit.FT.tre	48743at147550.cds.clipkit	5394	0.8869	0.8869	0.0819
48836at147550.cds.clipkit.FT.tre	48836at147550.cds.clipkit	4566	0.8367	0.8367	0.1027
49352at147550.cds.clipkit.FT.tre	49352at147550.cds.clipkit	2424	0.8385	0.8385	0.0519
48581at147550.cds.clipkit.FT.tre	48581at147550.cds.clipkit	1539	0.8186	0.8186	0.0441
49746at147550.cds.clipkit.FT.tre	49746at147550.cds.clipkit	2031	0.8226	0.8226	0.0461
48542at147550.cds.clipkit.FT.tre	48542at147550.cds.clipkit	2349	0.848	0.848	0.0623
49860at147550.cds.clipkit.FT.tre	49860at147550.cds.clipkit	1704	0.8265	0.8265	0.0433
49683at147550.cds.clipkit.FT.tre	49683at147550.cds.clipkit	4944	0.8608	0.8608	0.0435
49748at147550.cds.clipkit.FT.tre	49748at147550.cds.clipkit	2736	0.8599	0.8599	0.0394
49120at147550.cds.clipkit.FT.tre	49120at147550.cds.clipkit	2724	0.8429	0.8429	0.0961
49734at147550.cds.clipkit.FT.tre	49734at147550.cds.clipkit	3597	0.8367	0.8367	0.0714
49684at147550.cds.clipkit.FT.tre	49684at147550.cds.clipkit	3402	0.8402	0.8402	0.0489
49870at147550.cds.clipkit.FT.tre	49870at147550.cds.clipkit	2403	0.7974	0.7974	0.0355
49889at147550.cds.clipkit.FT.tre	49889at147550.cds.clipkit	3222	0.8633	0.8633	0.1452
49958at147550.cds.clipkit.FT.tre	49958at147550.cds.clipkit	1851	0.8613	0.8613	0.0733
50054at147550.cds.clipkit.FT.tre	50054at147550.cds.clipkit	3204	0.8592	0.8592	0.0584
50071at147550.cds.clipkit.FT.tre	50071at147550.cds.clipkit	2496	0.8506	0.8506	0.0468
50160at147550.cds.clipkit.FT.tre	50160at147550.cds.clipkit	2724	0.8376	0.8376	0.0427
50170at147550.cds.clipkit.FT.tre	50170at147550.cds.clipkit	3186	0.858	0.858	0.1635
50151at147550.cds.clipkit.FT.tre	50151at147550.cds.clipkit	2772	0.7871	0.7871	0.0383
50228at147550.cds.clipkit.FT.tre	50228at147550.cds.clipkit	3051	0.8638	0.8638	0.0811
50224at147550.cds.clipkit.FT.tre	50224at147550.cds.clipkit	3402	0.8797	0.8797	0.1325
50263at147550.cds.clipkit.FT.tre	50263at147550.cds.clipkit	1887	0.8099	0.8099	0.0481
50356at147550.cds.clipkit.FT.tre	50356at147550.cds.clipkit	2484	0.8504	0.8504	0.0462
50586at147550.cds.clipkit.FT.tre	50586at147550.cds.clipkit	4977	0.8066	0.8066	0.037
50282at147550.cds.clipkit.FT.tre	50282at147550.cds.clipkit	4257	0.8809	0.8809	0.1941
50543at147550.cds.clipkit.FT.tre	50543at147550.cds.clipkit	2556	0.8157	0.8157	0.0627
51054at147550.cds.clipkit.FT.tre	51054at147550.cds.clipkit	1482	0.844	0.844	0.0458
50875at147550.cds.clipkit.FT.tre	50875at147550.cds.clipkit	4875	0.8364	0.8364	0.0485
50561at147550.cds.clipkit.FT.tre	50561at147550.cds.clipkit	2778	0.8621	0.8621	0.0801
50359at147550.cds.clipkit.FT.tre	50359at147550.cds.clipkit	3519	0.8842	0.8842	0.0838
50551at147550.cds.clipkit.FT.tre	50551at147550.cds.clipkit	4059	0.8471	0.8471	0.0395
50638at147550.cds.clipkit.FT.tre	50638at147550.cds.clipkit	2133	0.8314	0.8314	0.0385
50790at147550.cds.clipkit.FT.tre	50790at147550.cds.clipkit	1284	0.8052	0.8052	0.0347
50976at147550.cds.clipkit.FT.tre	50976at147550.cds.clipkit	5943	0.906	0.906	0.0867
50953at147550.cds.clipkit.FT.tre	50953at147550.cds.clipkit	2859	0.8679	0.8679	0.077
50903at147550.cds.clipkit.FT.tre	50903at147550.cds.clipkit	2958	0.8779	0.8779	0.1233
50442at147550.cds.clipkit.FT.tre	50442at147550.cds.clipkit	1587	0.7909	0.7909	0.028
51161at147550.cds.clipkit.FT.tre	51161at147550.cds.clipkit	2043	0.8233	0.8233	0.032
51522at147550.cds.clipkit.FT.tre	51522at147550.cds.clipkit	2295	0.8718	0.8718	0.0815
5069at147550.cds.clipkit.FT.tre	5069at147550.cds.clipkit	6534	0.8694	0.8694	0.0455
51858at147550.cds.clipkit.FT.tre	51858at147550.cds.clipkit	4746	0.8579	0.8579	0.0575
51115at147550.cds.clipkit.FT.tre	51115at147550.cds.clipkit	2397	0.8374	0.8374	0.0444
52104at147550.cds.clipkit.FT.tre	52104at147550.cds.clipkit	2232	0.8328	0.8328	0.0554
51393at147550.cds.clipkit.FT.tre	51393at147550.cds.clipkit	3717	0.8516	0.8516	0.0623
50874at147550.cds.clipkit.FT.tre	50874at147550.cds.clipkit	2694	0.8616	0.8616	0.1051
51485at147550.cds.clipkit.FT.tre	51485at147550.cds.clipkit	2760	0.8574	0.8574	0.1069
50794at147550.cds.clipkit.FT.tre	50794at147550.cds.clipkit	1641	0.7998	0.7998	0.0387
51866at147550.cds.clipkit.FT.tre	51866at147550.cds.clipkit	2913	0.8068	0.8068	0.0284
51521at147550.cds.clipkit.FT.tre	51521at147550.cds.clipkit	2931	0.8657	0.8657	0.0581
50980at147550.cds.clipkit.FT.tre	50980at147550.cds.clipkit	5832	0.8995	0.8995	0.155
51623at147550.cds.clipkit.FT.tre	51623at147550.cds.clipkit	3732	0.8761	0.8761	0.2738
52024at147550.cds.clipkit.FT.tre	52024at147550.cds.clipkit	3726	0.8935	0.8935	0.071
51084at147550.cds.clipkit.FT.tre	51084at147550.cds.clipkit	2685	0.8553	0.8553	0.117
52443at147550.cds.clipkit.FT.tre	52443at147550.cds.clipkit	3585	0.8766	0.8766	0.0562
52178at147550.cds.clipkit.FT.tre	52178at147550.cds.clipkit	2505	0.8162	0.8162	0.0402
51420at147550.cds.clipkit.FT.tre	51420at147550.cds.clipkit	3231	0.8536	0.8536	0.0488
517at147550.cds.clipkit.FT.tre	517at147550.cds.clipkit	13299	0.9363	0.9363	0.0996
52058at147550.cds.clipkit.FT.tre	52058at147550.cds.clipkit	6069	0.8794	0.8794	0.0629
52444at147550.cds.clipkit.FT.tre	52444at147550.cds.clipkit	1719	0.8348	0.8348	0.0693
52569at147550.cds.clipkit.FT.tre	52569at147550.cds.clipkit	1455	0.7916	0.7916	0.0285
5101at147550.cds.clipkit.FT.tre	5101at147550.cds.clipkit	5328	0.9122	0.9122	0.0402
52233at147550.cds.clipkit.FT.tre	52233at147550.cds.clipkit	4251	0.8633	0.8633	0.0496
52380at147550.cds.clipkit.FT.tre	52380at147550.cds.clipkit	1419	0.8204	0.8204	0.0602
52386at147550.cds.clipkit.FT.tre	52386at147550.cds.clipkit	2088	0.8073	0.8073	0.0439
51773at147550.cds.clipkit.FT.tre	51773at147550.cds.clipkit	1896	0.8201	0.8201	0.0418
52682at147550.cds.clipkit.FT.tre	52682at147550.cds.clipkit	1695	0.7751	0.7751	0.0499
52280at147550.cds.clipkit.FT.tre	52280at147550.cds.clipkit	6963	0.7572	0.7572	0.0331
51727at147550.cds.clipkit.FT.tre	51727at147550.cds.clipkit	2007	0.838	0.838	0.0552
52756at147550.cds.clipkit.FT.tre	52756at147550.cds.clipkit	3084	0.8204	0.8204	0.0371
52319at147550.cds.clipkit.FT.tre	52319at147550.cds.clipkit	1794	0.8318	0.8318	0.0836
52028at147550.cds.clipkit.FT.tre	52028at147550.cds.clipkit	2457	0.8357	0.8357	0.0435
52328at147550.cds.clipkit.FT.tre	52328at147550.cds.clipkit	2778	0.8849	0.8849	0.0622
51868at147550.cds.clipkit.FT.tre	51868at147550.cds.clipkit	5253	0.8528	0.8528	0.0652
52843at147550.cds.clipkit.FT.tre	52843at147550.cds.clipkit	2004	0.8218	0.8218	0.1155
52738at147550.cds.clipkit.FT.tre	52738at147550.cds.clipkit	6870	0.9037	0.9037	0.1768
52848at147550.cds.clipkit.FT.tre	52848at147550.cds.clipkit	2061	0.793	0.793	0.0574
52863at147550.cds.clipkit.FT.tre	52863at147550.cds.clipkit	3609	0.859	0.859	0.0573
52868at147550.cds.clipkit.FT.tre	52868at147550.cds.clipkit	2742	0.8313	0.8313	0.067
52918at147550.cds.clipkit.FT.tre	52918at147550.cds.clipkit	2025	0.822	0.822	0.0315
52930at147550.cds.clipkit.FT.tre	52930at147550.cds.clipkit	1785	0.8129	0.8129	0.0428
52951at147550.cds.clipkit.FT.tre	52951at147550.cds.clipkit	2739	0.8517	0.8517	0.1167
53014at147550.cds.clipkit.FT.tre	53014at147550.cds.clipkit	1788	0.8045	0.8045	0.059
52998at147550.cds.clipkit.FT.tre	52998at147550.cds.clipkit	1395	0.7937	0.7937	0.0321
53009at147550.cds.clipkit.FT.tre	53009at147550.cds.clipkit	3195	0.8661	0.8661	0.1171
53036at147550.cds.clipkit.FT.tre	53036at147550.cds.clipkit	3051	0.8866	0.8866	0.1161
53369at147550.cds.clipkit.FT.tre	53369at147550.cds.clipkit	4815	0.7848	0.7848	0.0244
5342at147550.cds.clipkit.FT.tre	5342at147550.cds.clipkit	6408	0.8981	0.8981	0.0595
53040at147550.cds.clipkit.FT.tre	53040at147550.cds.clipkit	5382	0.8877	0.8877	0.2235
53190at147550.cds.clipkit.FT.tre	53190at147550.cds.clipkit	2367	0.7115	0.7115	0.0106
53146at147550.cds.clipkit.FT.tre	53146at147550.cds.clipkit	5208	0.8112	0.8112	0.0309
53402at147550.cds.clipkit.FT.tre	53402at147550.cds.clipkit	2496	0.8613	0.8613	0.0823
53492at147550.cds.clipkit.FT.tre	53492at147550.cds.clipkit	6738	0.8855	0.8855	0.0904
53505at147550.cds.clipkit.FT.tre	53505at147550.cds.clipkit	1899	0.7737	0.7737	0.0281
53684at147550.cds.clipkit.FT.tre	53684at147550.cds.clipkit	4329	0.8782	0.8782	0.1352
53562at147550.cds.clipkit.FT.tre	53562at147550.cds.clipkit	1737	0.82	0.82	0.0458
53708at147550.cds.clipkit.FT.tre	53708at147550.cds.clipkit	5730	0.8392	0.8392	0.06
