TREE	ALN	ALNLEN	mean_BSS	median_BSS	evoRate
15867at147550.aa.clipkit.FT.tre	15867at147550.aa.clipkit	1251	0.7717	0.7717	0.0508
13945at147550.aa.clipkit.FT.tre	13945at147550.aa.clipkit	709	0.6355	0.6355	0.0164
16633at147550.aa.clipkit.FT.tre	16633at147550.aa.clipkit	1294	0.8512	0.8512	0.1156
16251at147550.aa.clipkit.FT.tre	16251at147550.aa.clipkit	1213	0.728	0.728	0.1751
16304at147550.aa.clipkit.FT.tre	16304at147550.aa.clipkit	840	0.7219	0.7219	0.0217
15998at147550.aa.clipkit.FT.tre	15998at147550.aa.clipkit	828	0.796	0.796	0.0418
16322at147550.aa.clipkit.FT.tre	16322at147550.aa.clipkit	1586	0.7523	0.7523	0.197
15291at147550.aa.clipkit.FT.tre	15291at147550.aa.clipkit	641	0.6265	0.6265	0.0286
16475at147550.aa.clipkit.FT.tre	16475at147550.aa.clipkit	839	0.7344	0.7344	0.0295
1449at147550.aa.clipkit.FT.tre	1449at147550.aa.clipkit	2375	0.8645	0.8645	0.0642
14712at147550.aa.clipkit.FT.tre	14712at147550.aa.clipkit	1267	0.7729	0.7729	0.177
15439at147550.aa.clipkit.FT.tre	15439at147550.aa.clipkit	963	0.7712	0.7712	0.0292
15379at147550.aa.clipkit.FT.tre	15379at147550.aa.clipkit	918	0.8305	0.8305	0.0868
15342at147550.aa.clipkit.FT.tre	15342at147550.aa.clipkit	1020	0.7828	0.7828	0.0299
16533at147550.aa.clipkit.FT.tre	16533at147550.aa.clipkit	1032	0.7886	0.7886	0.0334
14075at147550.aa.clipkit.FT.tre	14075at147550.aa.clipkit	1156	0.8704	0.8704	0.1325
1645at147550.aa.clipkit.FT.tre	1645at147550.aa.clipkit	1785	0.711	0.711	0.0346
16680at147550.aa.clipkit.FT.tre	16680at147550.aa.clipkit	824	0.6538	0.6538	0.0301
16997at147550.aa.clipkit.FT.tre	16997at147550.aa.clipkit	811	0.7409	0.7409	0.0462
17060at147550.aa.clipkit.FT.tre	17060at147550.aa.clipkit	944	0.7365	0.7365	0.0488
1722at147550.aa.clipkit.FT.tre	1722at147550.aa.clipkit	1414	0.6908	0.6908	0.0236
17875at147550.aa.clipkit.FT.tre	17875at147550.aa.clipkit	766	0.7485	0.7485	0.0242
17166at147550.aa.clipkit.FT.tre	17166at147550.aa.clipkit	971	0.8006	0.8006	0.0804
17898at147550.aa.clipkit.FT.tre	17898at147550.aa.clipkit	1003	0.785	0.785	0.0565
1699at147550.aa.clipkit.FT.tre	1699at147550.aa.clipkit	1983	0.8279	0.8279	0.1012
18940at147550.aa.clipkit.FT.tre	18940at147550.aa.clipkit	689	0.7102	0.7102	0.0288
19241at147550.aa.clipkit.FT.tre	19241at147550.aa.clipkit	1126	0.8231	0.8231	0.1096
17692at147550.aa.clipkit.FT.tre	17692at147550.aa.clipkit	782	0.7761	0.7761	0.0878
1838at147550.aa.clipkit.FT.tre	1838at147550.aa.clipkit	1919	0.8242	0.8242	0.0673
16996at147550.aa.clipkit.FT.tre	16996at147550.aa.clipkit	816	0.7215	0.7215	0.0536
17325at147550.aa.clipkit.FT.tre	17325at147550.aa.clipkit	672	0.7155	0.7155	0.0359
19046at147550.aa.clipkit.FT.tre	19046at147550.aa.clipkit	1392	0.847	0.847	0.2849
17794at147550.aa.clipkit.FT.tre	17794at147550.aa.clipkit	647	0.673	0.673	0.017
18659at147550.aa.clipkit.FT.tre	18659at147550.aa.clipkit	1051	0.7521	0.7521	0.0465
1981at147550.aa.clipkit.FT.tre	1981at147550.aa.clipkit	1329	0.7165	0.7165	0.0236
19491at147550.aa.clipkit.FT.tre	19491at147550.aa.clipkit	852	0.77	0.77	0.1253
19395at147550.aa.clipkit.FT.tre	19395at147550.aa.clipkit	905	0.7068	0.7068	0.0208
1758at147550.aa.clipkit.FT.tre	1758at147550.aa.clipkit	1782	0.773	0.773	0.0431
18770at147550.aa.clipkit.FT.tre	18770at147550.aa.clipkit	841	0.7267	0.7267	0.0326
17295at147550.aa.clipkit.FT.tre	17295at147550.aa.clipkit	799	0.7151	0.7151	0.0206
17784at147550.aa.clipkit.FT.tre	17784at147550.aa.clipkit	1034	0.7894	0.7894	0.1362
17052at147550.aa.clipkit.FT.tre	17052at147550.aa.clipkit	915	0.827	0.827	0.1316
1949at147550.aa.clipkit.FT.tre	1949at147550.aa.clipkit	1901	0.8336	0.8336	0.1093
18279at147550.aa.clipkit.FT.tre	18279at147550.aa.clipkit	934	0.7525	0.7525	0.0713
19913at147550.aa.clipkit.FT.tre	19913at147550.aa.clipkit	646	0.7736	0.7736	0.0656
18067at147550.aa.clipkit.FT.tre	18067at147550.aa.clipkit	808	0.8298	0.8298	0.1387
19955at147550.aa.clipkit.FT.tre	19955at147550.aa.clipkit	611	0.6466	0.6466	0.0079
17524at147550.aa.clipkit.FT.tre	17524at147550.aa.clipkit	801	0.7387	0.7387	0.1334
18238at147550.aa.clipkit.FT.tre	18238at147550.aa.clipkit	1030	0.8652	0.8652	0.4515
19237at147550.aa.clipkit.FT.tre	19237at147550.aa.clipkit	935	0.6877	0.6877	0.0538
18669at147550.aa.clipkit.FT.tre	18669at147550.aa.clipkit	1185	0.6934	0.6934	0.1739
18283at147550.aa.clipkit.FT.tre	18283at147550.aa.clipkit	671	0.7185	0.7185	0.0421
17332at147550.aa.clipkit.FT.tre	17332at147550.aa.clipkit	1566	0.86	0.86	0.3493
19546at147550.aa.clipkit.FT.tre	19546at147550.aa.clipkit	630	0.6324	0.6324	0.0095
19333at147550.aa.clipkit.FT.tre	19333at147550.aa.clipkit	666	0.6982	0.6982	0.0514
19512at147550.aa.clipkit.FT.tre	19512at147550.aa.clipkit	788	0.7055	0.7055	0.0414
19331at147550.aa.clipkit.FT.tre	19331at147550.aa.clipkit	608	0.7408	0.7408	0.0102
1948at147550.aa.clipkit.FT.tre	1948at147550.aa.clipkit	1768	0.8037	0.8037	0.0429
18800at147550.aa.clipkit.FT.tre	18800at147550.aa.clipkit	1048	0.8124	0.8124	0.0743
18842at147550.aa.clipkit.FT.tre	18842at147550.aa.clipkit	1529	0.8383	0.8383	0.2632
1869at147550.aa.clipkit.FT.tre	1869at147550.aa.clipkit	3929	0.9151	0.9151	0.6157
18949at147550.aa.clipkit.FT.tre	18949at147550.aa.clipkit	1119	0.7901	0.7901	0.0561
18475at147550.aa.clipkit.FT.tre	18475at147550.aa.clipkit	840	0.7606	0.7606	0.071
19878at147550.aa.clipkit.FT.tre	19878at147550.aa.clipkit	583	0.6453	0.6453	0.0105
18188at147550.aa.clipkit.FT.tre	18188at147550.aa.clipkit	644	0.711	0.711	0.0324
20069at147550.aa.clipkit.FT.tre	20069at147550.aa.clipkit	1503	0.8117	0.8117	0.0998
2004at147550.aa.clipkit.FT.tre	2004at147550.aa.clipkit	1544	0.8046	0.8046	0.0377
19169at147550.aa.clipkit.FT.tre	19169at147550.aa.clipkit	893	0.7696	0.7696	0.0477
1933at147550.aa.clipkit.FT.tre	1933at147550.aa.clipkit	1874	0.8125	0.8125	0.0566
18808at147550.aa.clipkit.FT.tre	18808at147550.aa.clipkit	592	0.7204	0.7204	0.0263
19249at147550.aa.clipkit.FT.tre	19249at147550.aa.clipkit	637	0.7331	0.7331	0.0151
17785at147550.aa.clipkit.FT.tre	17785at147550.aa.clipkit	1881	0.8658	0.8658	0.1979
20101at147550.aa.clipkit.FT.tre	20101at147550.aa.clipkit	1146	0.8265	0.8265	0.1745
19930at147550.aa.clipkit.FT.tre	19930at147550.aa.clipkit	954	0.7938	0.7938	0.212
1944at147550.aa.clipkit.FT.tre	1944at147550.aa.clipkit	1527	0.7162	0.7162	0.0304
18820at147550.aa.clipkit.FT.tre	18820at147550.aa.clipkit	897	0.7199	0.7199	0.0683
19908at147550.aa.clipkit.FT.tre	19908at147550.aa.clipkit	750	0.8045	0.8045	0.0753
20170at147550.aa.clipkit.FT.tre	20170at147550.aa.clipkit	880	0.7504	0.7504	0.0437
19514at147550.aa.clipkit.FT.tre	19514at147550.aa.clipkit	2298	0.7189	0.7189	0.2287
19655at147550.aa.clipkit.FT.tre	19655at147550.aa.clipkit	923	0.759	0.759	0.1828
20160at147550.aa.clipkit.FT.tre	20160at147550.aa.clipkit	892	0.741	0.741	0.0531
20184at147550.aa.clipkit.FT.tre	20184at147550.aa.clipkit	895	0.8035	0.8035	0.2026
20192at147550.aa.clipkit.FT.tre	20192at147550.aa.clipkit	1081	0.8716	0.8716	0.1558
20304at147550.aa.clipkit.FT.tre	20304at147550.aa.clipkit	1221	0.8191	0.8191	0.2686
21359at147550.aa.clipkit.FT.tre	21359at147550.aa.clipkit	778	0.7696	0.7696	0.0617
20340at147550.aa.clipkit.FT.tre	20340at147550.aa.clipkit	929	0.8113	0.8113	0.0597
21011at147550.aa.clipkit.FT.tre	21011at147550.aa.clipkit	1180	0.8092	0.8092	0.1522
20231at147550.aa.clipkit.FT.tre	20231at147550.aa.clipkit	622	0.6921	0.6921	0.0227
20465at147550.aa.clipkit.FT.tre	20465at147550.aa.clipkit	876	0.7089	0.7089	0.0358
20778at147550.aa.clipkit.FT.tre	20778at147550.aa.clipkit	989	0.8405	0.8405	0.1701
20200at147550.aa.clipkit.FT.tre	20200at147550.aa.clipkit	1743	0.8633	0.8633	0.0856
22531at147550.aa.clipkit.FT.tre	22531at147550.aa.clipkit	742	0.7249	0.7249	0.0394
21395at147550.aa.clipkit.FT.tre	21395at147550.aa.clipkit	934	0.8237	0.8237	0.1174
207at147550.aa.clipkit.FT.tre	207at147550.aa.clipkit	3310	0.8308	0.8308	0.0191
21933at147550.aa.clipkit.FT.tre	21933at147550.aa.clipkit	591	0.6469	0.6469	0.0226
21634at147550.aa.clipkit.FT.tre	21634at147550.aa.clipkit	1566	0.8994	0.8994	0.5624
20709at147550.aa.clipkit.FT.tre	20709at147550.aa.clipkit	594	0.6302	0.6302	0.0387
21188at147550.aa.clipkit.FT.tre	21188at147550.aa.clipkit	745	0.732	0.732	0.1006
22149at147550.aa.clipkit.FT.tre	22149at147550.aa.clipkit	944	0.8102	0.8102	0.0599
20594at147550.aa.clipkit.FT.tre	20594at147550.aa.clipkit	706	0.7198	0.7198	0.0504
20525at147550.aa.clipkit.FT.tre	20525at147550.aa.clipkit	1496	0.8773	0.8773	0.4621
20519at147550.aa.clipkit.FT.tre	20519at147550.aa.clipkit	916	0.7031	0.7031	0.0273
21740at147550.aa.clipkit.FT.tre	21740at147550.aa.clipkit	718	0.6528	0.6528	0.0131
20963at147550.aa.clipkit.FT.tre	20963at147550.aa.clipkit	1432	0.843	0.843	0.4987
22369at147550.aa.clipkit.FT.tre	22369at147550.aa.clipkit	657	0.7576	0.7576	0.0244
21369at147550.aa.clipkit.FT.tre	21369at147550.aa.clipkit	920	0.7684	0.7684	0.061
21970at147550.aa.clipkit.FT.tre	21970at147550.aa.clipkit	691	0.7766	0.7766	0.1073
22334at147550.aa.clipkit.FT.tre	22334at147550.aa.clipkit	868	0.829	0.829	0.0459
20757at147550.aa.clipkit.FT.tre	20757at147550.aa.clipkit	713	0.7363	0.7363	0.0329
22408at147550.aa.clipkit.FT.tre	22408at147550.aa.clipkit	559	0.6348	0.6348	0.0201
21629at147550.aa.clipkit.FT.tre	21629at147550.aa.clipkit	1028	0.801	0.801	0.1172
22351at147550.aa.clipkit.FT.tre	22351at147550.aa.clipkit	627	0.789	0.789	0.0428
21945at147550.aa.clipkit.FT.tre	21945at147550.aa.clipkit	811	0.7536	0.7536	0.0921
21805at147550.aa.clipkit.FT.tre	21805at147550.aa.clipkit	1623	0.8382	0.8382	0.1004
22323at147550.aa.clipkit.FT.tre	22323at147550.aa.clipkit	676	0.7048	0.7048	0.0363
22356at147550.aa.clipkit.FT.tre	22356at147550.aa.clipkit	945	0.737	0.737	0.0307
22772at147550.aa.clipkit.FT.tre	22772at147550.aa.clipkit	584	0.744	0.744	0.0625
22564at147550.aa.clipkit.FT.tre	22564at147550.aa.clipkit	755	0.7059	0.7059	0.0306
20463at147550.aa.clipkit.FT.tre	20463at147550.aa.clipkit	1918	0.8633	0.8633	0.2703
22293at147550.aa.clipkit.FT.tre	22293at147550.aa.clipkit	1149	0.7966	0.7966	0.0924
21442at147550.aa.clipkit.FT.tre	21442at147550.aa.clipkit	686	0.8055	0.8055	0.0728
21304at147550.aa.clipkit.FT.tre	21304at147550.aa.clipkit	870	0.8018	0.8018	0.1225
21621at147550.aa.clipkit.FT.tre	21621at147550.aa.clipkit	972	0.8168	0.8168	0.1526
20992at147550.aa.clipkit.FT.tre	20992at147550.aa.clipkit	786	0.7765	0.7765	0.0946
22768at147550.aa.clipkit.FT.tre	22768at147550.aa.clipkit	1011	0.851	0.851	0.1519
22176at147550.aa.clipkit.FT.tre	22176at147550.aa.clipkit	1190	0.8109	0.8109	0.0812
22590at147550.aa.clipkit.FT.tre	22590at147550.aa.clipkit	671	0.721	0.721	0.0584
22904at147550.aa.clipkit.FT.tre	22904at147550.aa.clipkit	693	0.8231	0.8231	0.0803
22349at147550.aa.clipkit.FT.tre	22349at147550.aa.clipkit	834	0.6729	0.6729	0.0224
21409at147550.aa.clipkit.FT.tre	21409at147550.aa.clipkit	684	0.704	0.704	0.0258
2117at147550.aa.clipkit.FT.tre	2117at147550.aa.clipkit	1516	0.825	0.825	0.0291
21946at147550.aa.clipkit.FT.tre	21946at147550.aa.clipkit	971	0.7376	0.7376	0.0696
2290at147550.aa.clipkit.FT.tre	2290at147550.aa.clipkit	1355	0.7409	0.7409	0.0787
2261at147550.aa.clipkit.FT.tre	2261at147550.aa.clipkit	1635	0.8807	0.8807	0.1171
22161at147550.aa.clipkit.FT.tre	22161at147550.aa.clipkit	1040	0.8362	0.8362	0.1397
22907at147550.aa.clipkit.FT.tre	22907at147550.aa.clipkit	557	0.6828	0.6828	0.0459
21926at147550.aa.clipkit.FT.tre	21926at147550.aa.clipkit	549	0.6725	0.6725	0.0184
21886at147550.aa.clipkit.FT.tre	21886at147550.aa.clipkit	858	0.7531	0.7531	0.1404
21748at147550.aa.clipkit.FT.tre	21748at147550.aa.clipkit	804	0.7754	0.7754	0.0582
22939at147550.aa.clipkit.FT.tre	22939at147550.aa.clipkit	1529	0.8911	0.8911	0.2008
22617at147550.aa.clipkit.FT.tre	22617at147550.aa.clipkit	627	0.6463	0.6463	0.0126
22439at147550.aa.clipkit.FT.tre	22439at147550.aa.clipkit	683	0.7671	0.7671	0.0388
22883at147550.aa.clipkit.FT.tre	22883at147550.aa.clipkit	751	0.7403	0.7403	0.0492
22702at147550.aa.clipkit.FT.tre	22702at147550.aa.clipkit	625	0.5872	0.5872	0.006
21501at147550.aa.clipkit.FT.tre	21501at147550.aa.clipkit	761	0.7578	0.7578	0.0546
22948at147550.aa.clipkit.FT.tre	22948at147550.aa.clipkit	928	0.7357	0.7357	0.0923
23045at147550.aa.clipkit.FT.tre	23045at147550.aa.clipkit	912	0.8021	0.8021	0.1392
23221at147550.aa.clipkit.FT.tre	23221at147550.aa.clipkit	1334	0.8631	0.8631	0.1016
23714at147550.aa.clipkit.FT.tre	23714at147550.aa.clipkit	698	0.7601	0.7601	0.0274
2404at147550.aa.clipkit.FT.tre	2404at147550.aa.clipkit	2664	0.8524	0.8524	0.1264
23587at147550.aa.clipkit.FT.tre	23587at147550.aa.clipkit	562	0.6569	0.6569	0.02
23927at147550.aa.clipkit.FT.tre	23927at147550.aa.clipkit	617	0.6837	0.6837	0.0258
2443at147550.aa.clipkit.FT.tre	2443at147550.aa.clipkit	1992	0.8357	0.8357	0.1538
23243at147550.aa.clipkit.FT.tre	23243at147550.aa.clipkit	1053	0.8266	0.8266	0.2136
2349at147550.aa.clipkit.FT.tre	2349at147550.aa.clipkit	1732	0.8148	0.8148	0.034
23056at147550.aa.clipkit.FT.tre	23056at147550.aa.clipkit	548	0.6904	0.6904	0.0119
23339at147550.aa.clipkit.FT.tre	23339at147550.aa.clipkit	733	0.7612	0.7612	0.0652
23252at147550.aa.clipkit.FT.tre	23252at147550.aa.clipkit	1176	0.8325	0.8325	0.2399
24421at147550.aa.clipkit.FT.tre	24421at147550.aa.clipkit	1915	0.8026	0.8026	0.11
23450at147550.aa.clipkit.FT.tre	23450at147550.aa.clipkit	830	0.8129	0.8129	0.3953
23255at147550.aa.clipkit.FT.tre	23255at147550.aa.clipkit	1578	0.8257	0.8257	0.1113
24296at147550.aa.clipkit.FT.tre	24296at147550.aa.clipkit	753	0.7533	0.7533	0.0682
23024at147550.aa.clipkit.FT.tre	23024at147550.aa.clipkit	622	0.7498	0.7498	0.0761
24848at147550.aa.clipkit.FT.tre	24848at147550.aa.clipkit	1134	0.6975	0.6975	0.0965
2374at147550.aa.clipkit.FT.tre	2374at147550.aa.clipkit	1479	0.7913	0.7913	0.0266
24712at147550.aa.clipkit.FT.tre	24712at147550.aa.clipkit	713	0.7744	0.7744	0.14
23247at147550.aa.clipkit.FT.tre	23247at147550.aa.clipkit	908	0.7605	0.7605	0.0582
24894at147550.aa.clipkit.FT.tre	24894at147550.aa.clipkit	858	0.6986	0.6986	0.0194
24013at147550.aa.clipkit.FT.tre	24013at147550.aa.clipkit	918	0.7734	0.7734	0.1104
24743at147550.aa.clipkit.FT.tre	24743at147550.aa.clipkit	577	0.7177	0.7177	0.0229
2545at147550.aa.clipkit.FT.tre	2545at147550.aa.clipkit	1234	0.7064	0.7064	0.0258
24394at147550.aa.clipkit.FT.tre	24394at147550.aa.clipkit	716	0.6859	0.6859	0.0248
23721at147550.aa.clipkit.FT.tre	23721at147550.aa.clipkit	767	0.7106	0.7106	0.0466
24570at147550.aa.clipkit.FT.tre	24570at147550.aa.clipkit	648	0.7168	0.7168	0.0488
23501at147550.aa.clipkit.FT.tre	23501at147550.aa.clipkit	743	0.722	0.722	0.0209
24302at147550.aa.clipkit.FT.tre	24302at147550.aa.clipkit	944	0.8417	0.8417	0.1402
23547at147550.aa.clipkit.FT.tre	23547at147550.aa.clipkit	661	0.7454	0.7454	0.089
23454at147550.aa.clipkit.FT.tre	23454at147550.aa.clipkit	930	0.8338	0.8338	0.1865
24824at147550.aa.clipkit.FT.tre	24824at147550.aa.clipkit	622	0.7098	0.7098	0.0542
25035at147550.aa.clipkit.FT.tre	25035at147550.aa.clipkit	1108	0.8586	0.8586	0.0685
25065at147550.aa.clipkit.FT.tre	25065at147550.aa.clipkit	605	0.7029	0.7029	0.0171
23235at147550.aa.clipkit.FT.tre	23235at147550.aa.clipkit	662	0.7106	0.7106	0.0342
24060at147550.aa.clipkit.FT.tre	24060at147550.aa.clipkit	665	0.6998	0.6998	0.0813
23847at147550.aa.clipkit.FT.tre	23847at147550.aa.clipkit	823	0.7418	0.7418	0.0475
24193at147550.aa.clipkit.FT.tre	24193at147550.aa.clipkit	856	0.7177	0.7177	0.0297
23738at147550.aa.clipkit.FT.tre	23738at147550.aa.clipkit	1117	0.816	0.816	0.0896
23612at147550.aa.clipkit.FT.tre	23612at147550.aa.clipkit	832	0.805	0.805	0.2744
24010at147550.aa.clipkit.FT.tre	24010at147550.aa.clipkit	907	0.7387	0.7387	0.044
24490at147550.aa.clipkit.FT.tre	24490at147550.aa.clipkit	1059	0.8048	0.8048	0.0484
25064at147550.aa.clipkit.FT.tre	25064at147550.aa.clipkit	727	0.7853	0.7853	0.0487
25190at147550.aa.clipkit.FT.tre	25190at147550.aa.clipkit	721	0.6958	0.6958	0.049
24514at147550.aa.clipkit.FT.tre	24514at147550.aa.clipkit	621	0.782	0.782	0.0897
25389at147550.aa.clipkit.FT.tre	25389at147550.aa.clipkit	887	0.7482	0.7482	0.0334
23955at147550.aa.clipkit.FT.tre	23955at147550.aa.clipkit	990	0.846	0.846	0.2329
24272at147550.aa.clipkit.FT.tre	24272at147550.aa.clipkit	599	0.64	0.64	0.0199
2441at147550.aa.clipkit.FT.tre	2441at147550.aa.clipkit	1473	0.8284	0.8284	0.0439
25377at147550.aa.clipkit.FT.tre	25377at147550.aa.clipkit	814	0.7481	0.7481	0.0713
24839at147550.aa.clipkit.FT.tre	24839at147550.aa.clipkit	1907	0.8083	0.8083	0.0668
23974at147550.aa.clipkit.FT.tre	23974at147550.aa.clipkit	550	0.6876	0.6876	0.0211
25289at147550.aa.clipkit.FT.tre	25289at147550.aa.clipkit	630	0.7506	0.7506	0.1125
2553at147550.aa.clipkit.FT.tre	2553at147550.aa.clipkit	1712	0.7779	0.7779	0.0315
25520at147550.aa.clipkit.FT.tre	25520at147550.aa.clipkit	576	0.7161	0.7161	0.028
2453at147550.aa.clipkit.FT.tre	2453at147550.aa.clipkit	1580	0.8531	0.8531	0.0479
24623at147550.aa.clipkit.FT.tre	24623at147550.aa.clipkit	639	0.73	0.73	0.0304
25456at147550.aa.clipkit.FT.tre	25456at147550.aa.clipkit	519	0.7067	0.7067	0.0116
25381at147550.aa.clipkit.FT.tre	25381at147550.aa.clipkit	952	0.8163	0.8163	0.2131
25142at147550.aa.clipkit.FT.tre	25142at147550.aa.clipkit	1186	0.7993	0.7993	0.1658
25251at147550.aa.clipkit.FT.tre	25251at147550.aa.clipkit	3293	0.8095	0.8095	0.5475
25225at147550.aa.clipkit.FT.tre	25225at147550.aa.clipkit	612	0.6897	0.6897	0.0459
255at147550.aa.clipkit.FT.tre	255at147550.aa.clipkit	2538	0.7301	0.7301	0.0088
25793at147550.aa.clipkit.FT.tre	25793at147550.aa.clipkit	584	0.6791	0.6791	0.029
26229at147550.aa.clipkit.FT.tre	26229at147550.aa.clipkit	551	0.6686	0.6686	0.0179
25656at147550.aa.clipkit.FT.tre	25656at147550.aa.clipkit	632	0.6415	0.6415	0.0142
26353at147550.aa.clipkit.FT.tre	26353at147550.aa.clipkit	896	0.8226	0.8226	0.262
26306at147550.aa.clipkit.FT.tre	26306at147550.aa.clipkit	570	0.7323	0.7323	0.0287
25786at147550.aa.clipkit.FT.tre	25786at147550.aa.clipkit	885	0.8113	0.8113	0.1661
25720at147550.aa.clipkit.FT.tre	25720at147550.aa.clipkit	1134	0.808	0.808	0.0604
28358at147550.aa.clipkit.FT.tre	28358at147550.aa.clipkit	648	0.7027	0.7027	0.0428
26191at147550.aa.clipkit.FT.tre	26191at147550.aa.clipkit	960	0.8341	0.8341	0.1695
2622at147550.aa.clipkit.FT.tre	2622at147550.aa.clipkit	1984	0.8585	0.8585	0.1122
25713at147550.aa.clipkit.FT.tre	25713at147550.aa.clipkit	584	0.6706	0.6706	0.0253
26398at147550.aa.clipkit.FT.tre	26398at147550.aa.clipkit	1239	0.8967	0.8967	0.311
25615at147550.aa.clipkit.FT.tre	25615at147550.aa.clipkit	892	0.798	0.798	0.0879
26343at147550.aa.clipkit.FT.tre	26343at147550.aa.clipkit	1334	0.8353	0.8353	0.2732
27540at147550.aa.clipkit.FT.tre	27540at147550.aa.clipkit	545	0.7609	0.7609	0.073
27299at147550.aa.clipkit.FT.tre	27299at147550.aa.clipkit	684	0.7391	0.7391	0.0918
26718at147550.aa.clipkit.FT.tre	26718at147550.aa.clipkit	823	0.7727	0.7727	0.0343
28186at147550.aa.clipkit.FT.tre	28186at147550.aa.clipkit	598	0.7569	0.7569	0.0719
25940at147550.aa.clipkit.FT.tre	25940at147550.aa.clipkit	544	0.7088	0.7088	0.0303
26962at147550.aa.clipkit.FT.tre	26962at147550.aa.clipkit	688	0.7607	0.7607	0.0301
28729at147550.aa.clipkit.FT.tre	28729at147550.aa.clipkit	790	0.784	0.784	0.0771
26778at147550.aa.clipkit.FT.tre	26778at147550.aa.clipkit	1656	0.8624	0.8624	0.4886
25907at147550.aa.clipkit.FT.tre	25907at147550.aa.clipkit	639	0.6505	0.6505	0.0253
27909at147550.aa.clipkit.FT.tre	27909at147550.aa.clipkit	759	0.7948	0.7948	0.1167
26344at147550.aa.clipkit.FT.tre	26344at147550.aa.clipkit	804	0.7418	0.7418	0.0374
2709at147550.aa.clipkit.FT.tre	2709at147550.aa.clipkit	1301	0.736	0.736	0.0373
29150at147550.aa.clipkit.FT.tre	29150at147550.aa.clipkit	487	0.6904	0.6904	0.0078
27370at147550.aa.clipkit.FT.tre	27370at147550.aa.clipkit	939	0.8188	0.8188	0.3979
28349at147550.aa.clipkit.FT.tre	28349at147550.aa.clipkit	762	0.6811	0.6811	0.0232
27315at147550.aa.clipkit.FT.tre	27315at147550.aa.clipkit	687	0.7114	0.7114	0.1005
2753at147550.aa.clipkit.FT.tre	2753at147550.aa.clipkit	1636	0.8007	0.8007	0.0381
29069at147550.aa.clipkit.FT.tre	29069at147550.aa.clipkit	771	0.7778	0.7778	0.0826
27242at147550.aa.clipkit.FT.tre	27242at147550.aa.clipkit	774	0.8291	0.8291	0.0992
28802at147550.aa.clipkit.FT.tre	28802at147550.aa.clipkit	778	0.7712	0.7712	0.1308
29116at147550.aa.clipkit.FT.tre	29116at147550.aa.clipkit	623	0.7761	0.7761	0.0895
27991at147550.aa.clipkit.FT.tre	27991at147550.aa.clipkit	763	0.7318	0.7318	0.04
28961at147550.aa.clipkit.FT.tre	28961at147550.aa.clipkit	1157	0.7768	0.7768	0.2882
2693at147550.aa.clipkit.FT.tre	2693at147550.aa.clipkit	1423	0.7412	0.7412	0.0321
25732at147550.aa.clipkit.FT.tre	25732at147550.aa.clipkit	714	0.7613	0.7613	0.0541
26461at147550.aa.clipkit.FT.tre	26461at147550.aa.clipkit	750	0.8175	0.8175	0.1044
28159at147550.aa.clipkit.FT.tre	28159at147550.aa.clipkit	555	0.7082	0.7082	0.0132
27253at147550.aa.clipkit.FT.tre	27253at147550.aa.clipkit	520	0.6922	0.6922	0.0518
27205at147550.aa.clipkit.FT.tre	27205at147550.aa.clipkit	586	0.6646	0.6646	0.0259
27434at147550.aa.clipkit.FT.tre	27434at147550.aa.clipkit	638	0.7176	0.7176	0.0642
26981at147550.aa.clipkit.FT.tre	26981at147550.aa.clipkit	888	0.7804	0.7804	0.0757
27742at147550.aa.clipkit.FT.tre	27742at147550.aa.clipkit	564	0.6722	0.6722	0.013
2913at147550.aa.clipkit.FT.tre	2913at147550.aa.clipkit	1855	0.8033	0.8033	0.0251
29190at147550.aa.clipkit.FT.tre	29190at147550.aa.clipkit	680	0.7301	0.7301	0.0496
28731at147550.aa.clipkit.FT.tre	28731at147550.aa.clipkit	871	0.748	0.748	0.065
26611at147550.aa.clipkit.FT.tre	26611at147550.aa.clipkit	574	0.6386	0.6386	0.0062
29106at147550.aa.clipkit.FT.tre	29106at147550.aa.clipkit	726	0.7937	0.7937	0.1164
27589at147550.aa.clipkit.FT.tre	27589at147550.aa.clipkit	694	0.75	0.75	0.2088
29135at147550.aa.clipkit.FT.tre	29135at147550.aa.clipkit	796	0.8143	0.8143	0.1199
26615at147550.aa.clipkit.FT.tre	26615at147550.aa.clipkit	600	0.689	0.689	0.0234
27226at147550.aa.clipkit.FT.tre	27226at147550.aa.clipkit	703	0.7454	0.7454	0.0431
28955at147550.aa.clipkit.FT.tre	28955at147550.aa.clipkit	790	0.7543	0.7543	0.1053
28353at147550.aa.clipkit.FT.tre	28353at147550.aa.clipkit	742	0.7821	0.7821	0.063
28427at147550.aa.clipkit.FT.tre	28427at147550.aa.clipkit	719	0.7141	0.7141	0.0306
27401at147550.aa.clipkit.FT.tre	27401at147550.aa.clipkit	540	0.6971	0.6971	0.0178
29088at147550.aa.clipkit.FT.tre	29088at147550.aa.clipkit	1111	0.847	0.847	0.6369
28985at147550.aa.clipkit.FT.tre	28985at147550.aa.clipkit	590	0.6826	0.6826	0.0498
27235at147550.aa.clipkit.FT.tre	27235at147550.aa.clipkit	674	0.7765	0.7765	0.0307
28727at147550.aa.clipkit.FT.tre	28727at147550.aa.clipkit	2075	0.8793	0.8793	0.148
